Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol Type,Packet Length,Time of Day,User Authentication Status,Number of Packets in the Session,Attack Type,Bytes Transferred,DNS Query Count,HTTP Request Count,SSL Handshake Count,Network Traffic Anomaly Score,Geographic Location,Session Duration,Average Packet Rate,Average Bit Rate,Average Response Time,Operating System,Device Type,Time Since Last Access,VPN Connection Status,Malware Signature Match
11.230.56.61,150.125.67.162,15112,40543,TCP,1380,17:35:45,Unauthenticated,19,None,534124,1,34,3,0.021254018036875655,Brazil,2134,46,8391,75,MacOS,Router,63124,Connected,1
101.53.16.131,217.229.123.66,30112,22694,UDP,133,22:10:48,Authenticated,132,Phishing,182814,5,37,3,0.4142046476474538,China,1708,26,9244,33,Other,PC,51439,Disconnected,1
132.226.111.85,177.78.121.246,33190,8186,UDP,254,11:38:40,Authenticated,191,Insider Threat,142161,5,45,4,0.6668399772382424,Brazil,508,85,1235,24,Other,Mobile,47359,Disconnected,1
93.158.96.32,140.158.115.4,7039,41178,TCP,644,8:51:23,Unauthenticated,24,Insider Threat,634176,9,19,2,0.2652999495571613,India,143,88,2374,12,MacOS,Mobile,2596,Connected,1
244.54.19.212,154.88.184.59,22133,41935,TCP,602,10:14:32,Unauthenticated,156,None,834010,9,46,1,0.26458701115225336,China,3492,36,7453,11,Linux,Router,71110,Connected,0
55.98.197.7,134.181.226.133,49857,62155,TCP,1040,17:51:17,Authenticated,67,Insider Threat,810717,5,4,2,0.5582827161641265,Brazil,3092,82,6405,31,MacOS,IoT,51789,Disconnected,1
71.200.164.216,133.217.135.239,25945,19892,UDP,1490,6:57:50,Authenticated,4,Phishing,78828,2,21,2,0.4670581494277317,India,2744,85,5332,4,Linux,PC,78017,Connected,1
249.115.171.190,148.224.16.104,12453,33161,TCP,580,7:06:13,Authenticated,149,Malware,285667,6,21,4,0.32885850800818905,Brazil,487,22,3089,72,MacOS,Router,62282,Connected,0
251.192.114.95,4.222.248.253,64368,1806,UDP,232,14:01:30,Authenticated,148,None,913329,0,17,1,0.06204027000678769,Brazil,588,54,6124,29,MacOS,Mobile,53594,Disconnected,0
221.1.178.113,229.185.1.59,56730,47007,TCP,920,0:31:03,Unauthenticated,187,Malware,203361,6,39,1,0.3691363902908331,India,394,81,4887,23,MacOS,Router,7786,Connected,1
190.90.51.223,255.206.33.29,39571,8323,TCP,1425,22:40:42,Unauthenticated,149,Phishing,110675,2,35,0,0.46701593164637833,India,2680,76,9642,24,Windows,Router,507,Connected,0
227.115.241.186,8.173.224.170,3493,59891,UDP,1291,15:21:53,Unauthenticated,7,DDoS,134745,5,41,0,0.7691564322798654,India,2569,65,4042,28,Other,Router,17114,Connected,0
17.88.247.3,237.103.142.59,34851,58197,TCP,818,12:39:58,Unauthenticated,38,DDoS,246490,8,27,2,0.866420537569403,India,1168,49,6543,37,Windows,IoT,27247,Disconnected,1
33.22.249.128,77.155.146.197,21232,21013,UDP,177,15:54:42,Unauthenticated,104,None,917890,2,37,0,0.3843086415883171,China,1111,71,7672,2,Other,Router,44485,Disconnected,0
70.126.42.184,16.219.37.150,47046,23282,UDP,1385,1:19:04,Unauthenticated,169,Malware,626213,5,22,0,0.9488182167671106,India,1392,89,2539,82,Linux,IoT,38009,Disconnected,1
226.4.71.37,48.57.170.131,31052,17131,UDP,781,18:30:11,Unauthenticated,155,None,299945,3,44,3,0.7919349954233954,India,950,2,6242,94,Linux,Mobile,30106,Disconnected,0
198.246.68.164,6.220.20.194,16100,35273,TCP,693,20:29:34,Authenticated,133,Malware,188278,3,26,2,0.041508016641601087,Germany,1481,23,6370,11,Other,Router,29218,Disconnected,1
176.94.164.65,149.29.21.153,45206,9280,TCP,1167,15:46:41,Unauthenticated,24,DDoS,243115,1,4,3,0.10725886038583776,India,1657,21,7668,43,Other,Router,66214,Connected,0
218.250.44.213,134.175.162.37,11026,22825,TCP,254,15:56:06,Unauthenticated,74,None,479454,8,31,1,0.9241714670698553,USA,2179,51,6673,96,MacOS,Router,29201,Disconnected,1
137.102.76.204,54.26.7.146,61849,20915,TCP,1125,9:23:48,Authenticated,131,Malware,969101,8,41,4,0.4140346344484276,Germany,3103,2,9612,64,Windows,Mobile,79903,Disconnected,1
138.97.18.8,226.38.123.147,42504,27346,UDP,318,14:35:30,Unauthenticated,198,Insider Threat,624959,9,38,1,0.27594294483699455,Brazil,846,44,9947,3,Other,PC,65249,Disconnected,1
142.214.148.79,53.204.65.155,2259,42053,TCP,1437,8:12:41,Authenticated,171,Insider Threat,983929,9,29,0,0.5092998208133317,China,2073,81,2936,49,Other,IoT,17255,Disconnected,0
54.120.146.64,40.223.134.0,48817,5412,TCP,568,0:36:34,Unauthenticated,148,Phishing,217500,3,35,2,0.008021018622961451,India,2075,78,5062,25,Linux,Mobile,52817,Disconnected,1
127.12.203.240,95.178.110.180,18898,6463,UDP,759,20:50:10,Authenticated,70,None,988450,1,44,2,0.2731093207537588,USA,1649,5,2014,38,Linux,IoT,57744,Connected,1
168.137.69.102,147.41.97.208,63566,51435,TCP,299,21:45:12,Authenticated,28,DDoS,464341,1,3,4,0.30037252763649613,China,2587,26,4534,86,Linux,Server,14668,Disconnected,0
151.249.8.157,20.251.124.134,21267,27417,UDP,1324,20:49:14,Authenticated,156,Phishing,564637,3,32,3,0.5027228214406534,India,3299,87,8682,37,Windows,IoT,55813,Disconnected,1
62.193.130.110,195.134.91.235,31623,40215,TCP,50,17:07:08,Unauthenticated,129,Malware,898947,8,12,3,0.036295385180601825,Germany,200,62,5468,46,Windows,Server,31655,Disconnected,0
212.186.78.208,216.100.79.139,50664,11078,UDP,214,4:58:14,Unauthenticated,63,DDoS,556070,0,14,3,0.44992238898531234,Brazil,1028,68,6701,90,MacOS,PC,72030,Connected,1
7.144.133.202,96.13.143.225,42994,22327,TCP,361,13:03:18,Authenticated,126,Insider Threat,50620,1,7,3,0.9040120460116237,China,544,13,3074,29,MacOS,PC,45982,Connected,0
82.166.255.18,97.56.157.231,20282,47052,UDP,419,14:14:24,Unauthenticated,107,Malware,690808,1,34,3,0.06133900409970461,Brazil,2673,10,917,72,Other,Router,76898,Disconnected,1
32.28.203.41,26.89.255.113,53785,8180,TCP,915,13:34:50,Unauthenticated,2,Insider Threat,887610,6,18,1,0.10286882454777835,Germany,755,38,112,48,Windows,Server,71638,Connected,0
4.170.21.74,117.201.250.16,27355,55390,UDP,219,10:11:07,Authenticated,177,Malware,107780,6,23,2,0.48046127410727835,India,1205,91,9290,16,Other,IoT,12678,Connected,0
145.37.147.38,54.91.74.37,18560,63352,TCP,644,22:09:21,Authenticated,84,None,107882,8,20,0,0.4331527712911938,China,1786,73,9949,17,Windows,IoT,85800,Disconnected,1
74.128.73.213,164.115.26.244,43927,43154,UDP,1105,12:19:54,Authenticated,27,Phishing,900780,4,34,3,0.09836108247858366,USA,2761,2,788,55,Windows,IoT,26793,Disconnected,0
41.4.213.215,147.163.207.86,17528,38132,UDP,644,21:36:12,Authenticated,131,DDoS,104614,2,27,3,0.2622663920932258,India,1296,17,8696,85,MacOS,IoT,36931,Disconnected,1
142.191.27.181,113.242.65.214,24167,25994,TCP,926,16:20:29,Authenticated,139,DDoS,808291,4,42,2,0.38518063397926083,USA,229,86,1851,12,MacOS,Server,64182,Disconnected,1
198.143.239.112,98.0.92.213,12074,42524,TCP,1081,12:57:39,Authenticated,16,Malware,728352,1,17,1,0.60555677307508,Germany,2967,30,9582,63,MacOS,Router,6273,Disconnected,0
220.86.128.201,78.244.89.193,14399,13228,UDP,418,14:33:27,Authenticated,13,None,581941,3,27,0,0.3585136801209349,China,1322,34,988,8,MacOS,IoT,63842,Connected,0
251.204.187.191,188.73.192.72,28318,52427,UDP,153,12:19:35,Authenticated,69,DDoS,267719,3,7,3,0.31334780838931275,Brazil,2538,45,7936,6,Other,IoT,55728,Disconnected,0
172.19.102.91,84.117.179.241,28539,34427,UDP,1374,12:29:32,Authenticated,81,Insider Threat,36997,2,21,2,0.4526319191273561,India,329,22,8743,15,MacOS,IoT,75943,Disconnected,1
123.104.156.63,21.182.198.231,43115,57825,UDP,355,7:04:26,Authenticated,85,Insider Threat,106893,3,42,1,0.9997827425770563,Germany,389,66,638,97,MacOS,Mobile,63516,Connected,1
131.170.13.36,128.192.63.49,64214,8889,UDP,333,1:06:42,Authenticated,94,None,130064,2,30,0,0.5129337857268099,India,1898,67,8173,94,MacOS,Server,72687,Disconnected,1
65.203.178.164,103.252.250.155,13822,35203,UDP,690,11:52:10,Authenticated,23,Insider Threat,881324,8,19,4,0.8930588567394183,China,2390,56,8801,31,MacOS,Server,17345,Disconnected,0
164.28.168.120,68.11.216.241,31028,57256,TCP,280,10:19:47,Authenticated,120,Malware,836963,2,45,1,0.7567798693504267,USA,582,60,791,72,Linux,Mobile,2076,Connected,0
171.11.172.125,198.80.91.69,31098,1293,TCP,870,9:53:07,Authenticated,37,Malware,651785,1,13,0,0.7124063740882594,Brazil,778,34,3819,35,Other,Mobile,26342,Connected,0
138.5.107.26,101.33.34.185,6602,31156,TCP,1497,16:32:18,Unauthenticated,18,Malware,37891,7,42,2,0.28419455525221493,USA,2745,53,1583,80,Windows,Server,43535,Disconnected,1
87.239.183.152,60.114.226.26,60561,62663,UDP,853,0:04:44,Unauthenticated,16,Insider Threat,8747,3,46,3,0.3153274751836499,China,1280,35,6157,38,Linux,Mobile,55790,Connected,0
28.131.238.25,220.38.142.39,9575,60380,UDP,516,15:14:06,Authenticated,59,Phishing,185251,9,37,3,0.6363426363562574,India,3581,3,3946,66,MacOS,Router,74436,Disconnected,1
82.155.167.63,190.42.176.6,42325,8646,UDP,1158,7:57:29,Unauthenticated,53,DDoS,645532,4,38,0,0.7849670281289938,India,572,37,5350,69,Windows,Server,53924,Connected,0
99.121.20.18,98.185.100.23,20564,65390,TCP,1232,7:03:55,Authenticated,97,Insider Threat,370005,6,7,2,0.20374584088446146,Germany,1872,8,6258,53,Linux,Server,635,Disconnected,0
36.194.162.73,224.6.63.44,5393,13916,TCP,100,20:42:48,Unauthenticated,196,None,531519,5,41,1,0.9172628974010817,Brazil,390,37,7326,76,Linux,Server,46596,Disconnected,1
50.185.193.175,176.148.10.215,10773,34035,UDP,1368,11:03:21,Unauthenticated,97,Insider Threat,556218,0,49,3,0.3243428410254534,India,3286,20,4648,44,Windows,Mobile,67614,Disconnected,1
214.17.156.60,166.117.26.38,21828,35112,TCP,157,15:39:46,Authenticated,100,Insider Threat,759828,9,25,1,0.4656634301839767,Germany,2543,73,8709,43,Other,Mobile,50357,Connected,1
135.117.48.60,71.1.20.132,62250,3427,UDP,419,6:20:23,Unauthenticated,73,DDoS,743039,5,15,3,0.30150927319921395,India,91,24,3613,25,Linux,Mobile,55849,Connected,1
237.165.92.159,0.225.106.144,5280,13259,UDP,303,8:50:19,Authenticated,14,Malware,506462,9,38,0,0.5277414029444482,Germany,484,70,8109,37,Other,Server,79483,Disconnected,0
62.210.234.77,119.182.37.123,17630,32557,UDP,435,6:28:40,Unauthenticated,102,None,257526,5,0,1,0.010623254581523134,USA,1373,40,3989,38,Other,IoT,68802,Connected,0
185.21.15.143,29.202.72.139,39875,33345,TCP,1102,13:15:07,Authenticated,75,Malware,568950,0,42,0,0.08709019829740128,Brazil,1780,84,7237,60,Windows,PC,11626,Disconnected,1
175.178.154.61,0.122.30.8,23981,24677,TCP,461,3:04:18,Unauthenticated,87,Insider Threat,857125,1,1,0,0.02244780265273505,Germany,3019,80,4700,67,Windows,Server,52979,Disconnected,1
181.34.57.152,178.94.31.148,2889,2758,TCP,381,1:05:33,Authenticated,199,DDoS,336817,7,34,2,0.4162470756893559,Germany,3178,70,8606,72,Other,PC,8618,Connected,0
57.26.160.57,45.249.226.74,15245,53262,TCP,1091,17:44:02,Unauthenticated,114,DDoS,431530,7,46,3,0.08968093140291988,Brazil,227,42,4575,87,Windows,IoT,56592,Disconnected,1
230.178.44.194,112.61.121.91,42949,36291,TCP,832,23:07:35,Unauthenticated,196,Malware,497244,6,15,0,0.9464842650948093,Brazil,660,46,4091,8,Windows,Server,15181,Disconnected,0
189.19.221.168,216.121.137.63,16998,25214,TCP,994,23:55:40,Unauthenticated,161,None,729410,9,49,2,0.26090396189657183,USA,3418,11,2404,45,MacOS,Router,79440,Disconnected,1
75.43.37.178,109.2.210.146,37801,63945,UDP,1419,14:40:03,Authenticated,32,Insider Threat,156089,0,38,1,0.9190857199108543,Germany,2924,26,3021,93,Windows,PC,38342,Connected,0
238.184.254.69,1.14.205.44,37170,60089,UDP,430,14:22:57,Unauthenticated,110,Phishing,377763,0,33,4,0.3109674427177007,Brazil,131,35,6112,83,Windows,Mobile,30585,Connected,1
37.136.59.164,253.220.216.99,35688,22620,TCP,1164,5:54:14,Unauthenticated,174,Insider Threat,792578,8,43,0,0.9083811492580232,USA,3264,63,8953,14,Linux,Router,55850,Connected,1
86.165.40.150,134.123.169.136,45119,3275,UDP,91,18:42:54,Authenticated,118,None,830370,7,10,1,0.8477304847009025,India,439,81,1209,99,Windows,PC,44388,Connected,0
29.129.25.49,197.10.112.238,45094,54248,UDP,1251,22:19:48,Authenticated,51,None,686824,2,0,3,0.29798017262328746,China,3140,23,5485,88,Other,Mobile,41435,Connected,1
186.218.154.165,86.88.75.113,60505,41646,TCP,1349,6:00:25,Authenticated,4,Insider Threat,88158,6,7,0,0.08757203185138007,Brazil,3394,79,4599,80,Linux,PC,61068,Disconnected,1
57.200.217.60,45.117.2.218,48198,25260,UDP,613,22:57:38,Authenticated,146,Phishing,581551,3,7,2,0.29792623359315096,USA,595,89,3497,13,MacOS,PC,33238,Connected,1
209.152.68.221,72.39.123.221,41273,21126,UDP,248,13:52:19,Unauthenticated,92,Insider Threat,593596,1,38,3,0.8423382006363717,Germany,692,8,8354,29,MacOS,Router,78345,Connected,1
216.63.196.241,195.97.11.242,21437,45972,TCP,244,23:03:27,Unauthenticated,147,Insider Threat,367997,0,30,1,0.40815479440472124,USA,2689,81,6484,82,MacOS,Mobile,61888,Connected,1
208.210.211.243,133.249.20.250,11882,38133,TCP,1493,5:57:23,Authenticated,50,Malware,933898,7,39,1,0.1155900469875194,Germany,2116,58,1655,13,Windows,Mobile,55550,Disconnected,0
60.157.40.34,122.106.147.84,44327,33565,TCP,519,12:39:53,Authenticated,126,Phishing,466039,6,21,2,0.6619398835362478,Germany,2463,20,351,64,Linux,PC,31450,Connected,1
50.34.102.214,59.94.178.167,39927,2436,TCP,113,15:18:25,Authenticated,5,Insider Threat,643366,6,40,0,0.5368223275814623,Brazil,2883,86,4283,44,Windows,Server,48295,Connected,0
161.146.136.69,131.73.87.224,58886,65362,UDP,102,8:57:28,Authenticated,154,Phishing,3021,2,11,4,0.6756675779259793,Brazil,3598,77,6083,34,Linux,Server,17708,Disconnected,0
225.107.64.128,171.96.6.204,3139,23284,TCP,622,8:59:37,Unauthenticated,68,Phishing,585526,0,32,3,0.9950891440565834,USA,2100,77,7967,89,Other,Router,42010,Connected,1
196.65.11.14,102.210.227.67,49438,53776,UDP,1216,2:12:35,Unauthenticated,27,Malware,79596,4,9,2,0.03179283051159021,China,1654,42,2455,15,MacOS,PC,63014,Connected,0
219.59.83.219,51.60.17.184,32405,51188,TCP,888,13:17:17,Unauthenticated,147,Insider Threat,294265,4,21,3,0.20600623673796248,India,146,12,1343,91,Other,Router,75593,Disconnected,1
130.82.185.239,86.15.253.4,39051,60323,UDP,439,20:56:29,Authenticated,113,DDoS,397055,1,23,3,0.14915790872249057,Brazil,727,64,3855,86,Linux,IoT,13268,Connected,0
169.188.117.64,125.100.129.250,56759,57328,UDP,640,10:53:57,Authenticated,119,Malware,728311,3,19,4,0.2680718446231696,USA,1260,53,5170,13,Linux,IoT,73262,Disconnected,0
1.22.174.185,18.222.54.46,41517,47826,TCP,207,0:27:34,Authenticated,125,Phishing,563784,8,41,1,0.4950376832234752,USA,3076,55,3900,31,MacOS,IoT,52187,Connected,1
167.251.8.207,125.161.204.219,38332,24336,TCP,852,18:37:12,Authenticated,100,Malware,737643,4,6,0,0.5840440962638603,Brazil,2279,56,4072,19,Linux,Mobile,29523,Connected,1
25.24.180.58,117.27.77.232,18263,35068,UDP,1160,6:09:17,Authenticated,30,Phishing,161843,3,9,0,0.16424675407890843,USA,1181,71,400,49,MacOS,Server,6118,Connected,1
117.56.212.202,11.90.103.36,4100,45318,TCP,864,18:49:21,Authenticated,149,Insider Threat,721198,7,45,4,0.8454375184594264,Germany,2803,99,7171,92,Linux,Server,74294,Disconnected,1
168.83.245.176,225.5.29.165,14230,19842,UDP,169,17:54:21,Authenticated,30,Insider Threat,541975,6,47,1,0.8752438122302002,Germany,3392,33,9918,37,MacOS,IoT,36554,Disconnected,1
144.14.51.152,91.97.31.84,8583,22101,UDP,98,20:52:25,Unauthenticated,181,Phishing,558806,0,46,1,0.692816278443363,India,543,73,432,82,Linux,PC,79860,Disconnected,1
251.179.37.135,84.200.109.83,45140,42728,UDP,1136,5:18:30,Unauthenticated,168,Insider Threat,345026,2,10,4,0.536082674227061,Brazil,1605,53,5177,1,Linux,Server,40570,Disconnected,0
28.237.195.221,70.13.44.42,44556,38016,UDP,1058,20:53:15,Unauthenticated,144,Phishing,767371,2,18,3,0.7374344162878917,USA,1637,96,4504,68,MacOS,IoT,42898,Disconnected,1
179.13.120.153,250.172.45.142,64739,43488,TCP,947,10:05:08,Authenticated,48,DDoS,728986,1,4,4,0.6750633297106975,Brazil,883,63,9397,22,Windows,Server,12784,Disconnected,0
169.156.168.175,132.61.194.72,20072,34360,TCP,1091,13:11:27,Authenticated,31,Insider Threat,663695,7,29,2,0.22073994917713624,USA,2311,72,4688,3,Linux,Mobile,71338,Disconnected,1
131.254.41.147,158.154.128.108,55555,38534,UDP,728,13:09:59,Authenticated,180,Phishing,428515,7,1,4,0.1376983624720146,India,1235,2,3623,69,Linux,Router,24234,Disconnected,0
59.92.203.192,152.113.138.138,52323,55599,UDP,1089,9:18:19,Unauthenticated,2,Phishing,38879,5,20,2,0.8230212241194356,China,2098,52,3978,81,Windows,PC,25251,Disconnected,1
191.242.206.60,145.243.24.186,24823,60290,TCP,283,23:55:06,Authenticated,60,None,819196,4,13,2,0.9175673614687961,USA,2142,68,7206,5,Other,Server,13669,Connected,0
99.113.149.59,118.248.135.152,20106,28247,UDP,1368,13:11:42,Unauthenticated,82,DDoS,769262,3,30,3,0.7816263800087233,USA,889,44,7077,26,Other,Mobile,73230,Disconnected,0
63.122.44.230,146.227.220.164,4063,29887,UDP,1442,6:10:52,Unauthenticated,183,None,768024,9,15,1,0.8142593182167847,India,1009,34,2043,85,MacOS,PC,30971,Connected,1
17.139.156.236,111.241.26.249,10599,19095,UDP,1440,9:36:36,Unauthenticated,89,DDoS,997676,3,25,0,0.17791210183451522,Germany,3343,93,5024,10,Windows,Server,53805,Disconnected,0
34.197.6.188,66.11.99.50,47404,18109,UDP,980,5:03:20,Unauthenticated,102,DDoS,879267,9,49,3,0.6285158485856691,Brazil,1790,38,1729,29,Other,Mobile,78476,Disconnected,0
66.123.91.56,221.177.160.69,37422,23327,UDP,101,17:12:09,Authenticated,191,Phishing,704290,1,48,1,0.2824546803697803,India,747,14,8667,76,Windows,PC,68896,Disconnected,0
113.162.51.105,248.189.60.55,43269,15830,UDP,1252,4:09:55,Unauthenticated,59,Insider Threat,137441,0,11,3,0.06926665734146698,USA,1779,65,3987,50,Linux,IoT,16515,Connected,0
13.22.8.194,114.119.162.54,17946,56784,UDP,187,20:48:00,Authenticated,171,DDoS,878825,6,16,1,0.290897032934202,Brazil,2144,80,8002,85,Other,Mobile,55801,Disconnected,0
219.75.201.70,101.131.235.244,19269,26024,UDP,129,3:10:50,Authenticated,19,DDoS,162893,9,36,0,0.4676325534573572,USA,1760,38,4705,21,MacOS,IoT,76447,Disconnected,1
13.29.62.169,142.3.156.130,17418,17444,UDP,383,8:31:02,Authenticated,64,Phishing,636390,5,30,3,0.6435352919460826,Brazil,393,43,395,73,MacOS,IoT,67824,Disconnected,0
55.44.195.146,191.140.63.73,43566,33151,UDP,1436,8:10:24,Unauthenticated,54,Insider Threat,59192,7,2,1,0.473398697175451,Brazil,879,64,3976,28,MacOS,Mobile,67317,Disconnected,0
54.38.132.161,35.45.176.50,65092,15319,UDP,802,12:10:10,Unauthenticated,105,Phishing,839580,4,47,1,0.19150375680375153,Brazil,2979,89,8221,78,MacOS,Server,10058,Connected,1
163.128.161.80,229.148.169.113,56433,30791,UDP,163,8:09:22,Unauthenticated,104,None,597684,9,20,1,0.9644904198163117,Germany,134,49,3957,85,MacOS,IoT,9973,Disconnected,1
44.218.148.219,41.117.69.190,29065,32798,TCP,126,11:58:42,Unauthenticated,61,None,651976,6,36,3,0.25333616882567256,Brazil,3363,36,8741,13,MacOS,Server,19593,Disconnected,0
61.239.132.1,179.201.32.67,64770,61816,TCP,1375,19:54:00,Unauthenticated,109,DDoS,988445,5,0,3,0.14578934543184963,Germany,804,92,8435,29,Other,Mobile,62386,Connected,1
179.86.100.231,170.178.25.127,20236,30676,UDP,639,21:59:12,Unauthenticated,151,Phishing,670966,8,42,2,0.261123970360045,China,1529,99,4655,57,MacOS,Mobile,25584,Connected,0
177.160.112.140,239.129.46.8,13639,16634,TCP,1003,4:35:17,Unauthenticated,54,DDoS,499089,7,14,2,0.9788753019739855,Brazil,3370,74,8485,30,Linux,IoT,49092,Connected,1
170.11.182.200,194.204.10.241,55809,31322,UDP,119,15:13:28,Authenticated,54,Insider Threat,768313,0,4,0,0.9579107752492786,USA,1495,96,8622,64,Linux,PC,78522,Disconnected,0
14.244.48.180,81.139.50.248,25348,44353,TCP,91,11:10:32,Authenticated,50,None,555125,2,45,2,0.7506004285910142,Germany,2834,7,1890,64,MacOS,IoT,5730,Connected,0
182.9.154.220,77.80.161.211,63569,10323,UDP,695,3:20:30,Authenticated,20,Phishing,451805,6,23,2,0.9555888642255126,Brazil,1995,21,7618,33,MacOS,Mobile,30128,Connected,0
109.79.170.147,104.212.92.149,9859,48759,UDP,397,2:57:36,Unauthenticated,3,Phishing,609830,1,43,4,0.32501912937413746,Germany,2023,59,4448,9,MacOS,Server,25097,Connected,1
64.181.31.120,216.11.2.80,51819,16254,UDP,1006,7:37:00,Unauthenticated,170,Phishing,543711,9,23,2,0.9173280048972989,China,1709,16,3115,43,Windows,Mobile,19370,Disconnected,1
23.240.220.141,166.198.23.138,18228,16968,TCP,282,5:33:15,Authenticated,181,Phishing,613284,0,37,4,0.9472630051979195,China,3086,61,1558,11,Linux,Mobile,7911,Disconnected,1
216.249.118.17,82.37.26.46,30804,32160,UDP,1196,1:06:11,Authenticated,53,None,54839,2,29,0,0.8578592066736812,China,564,58,2890,74,MacOS,Mobile,27858,Disconnected,1
172.189.102.133,190.207.252.167,40254,14787,UDP,1492,23:41:33,Authenticated,159,None,54133,9,35,1,0.4437109893063039,China,1567,41,5665,74,MacOS,Server,37949,Connected,1
67.219.24.99,117.219.194.5,16314,27758,UDP,971,19:07:54,Unauthenticated,88,Insider Threat,443966,5,39,3,0.5371533033542668,Germany,2412,87,1201,40,Windows,Mobile,67204,Disconnected,1
41.31.161.215,1.110.155.42,17748,24801,TCP,1432,23:13:44,Authenticated,166,Phishing,630144,9,47,4,0.4989696957854156,China,7,3,5988,9,Other,PC,68269,Disconnected,1
198.151.201.88,196.164.244.175,35736,59712,TCP,1474,20:33:33,Authenticated,21,None,33769,2,39,4,0.32053538221939004,USA,3096,88,2161,32,Other,Mobile,69593,Connected,1
119.38.177.248,212.27.165.18,8202,2307,TCP,1139,4:27:37,Unauthenticated,182,Phishing,322511,6,31,4,0.31237403293567023,Brazil,1189,39,2415,59,Windows,IoT,51626,Disconnected,0
